3
1000 652 978
-0.0201954 -0.0189944 0.0361216 
-0.00597964 -0.029327 0.0314857 
-0.0125846 -0.00643152 0.0361216 
0.00328256 0.029728 0.0307909 
0.0185355 0.0111174 0.0131216 
0.0188138 -0.0233176 0.0251415 
0.00824628 0.0236982 0.0361216 
0.0247146 -0.0169229 0.0142203 
-0.0262345 0.00344076 0.0361216 
0.0108718 -0.0128995 0.0361216 
-0.00365801 0.0296969 0.0134965 
0.0192211 0.017301 0.0131216 
0.0215006 -0.0208442 0.0268999 
0.0108236 0.0278996 0.0161068 
-0.00107241 0.00645884 0.0131216 
-0.0143507 0.00542731 0.0131216 
0.0171758 0.0129982 0.0361216 
-0.0254966 0.0157032 0.0214579 
-0.0143766 0.00350197 0.0131216 
-0.0298975 0.0021609 0.0293937 
0.0138306 0.0161587 0.0314043 
-0.0117279 0.00241739 0.0131216 
0.021029 -0.0170338 0.0361216 
0.022321 -0.009354309999999999 0.0131216 
-0.018137 -0.0238633 0.0349561 
0.00234056 -0.0298061 0.0341423 
-0.00563218 0.029415 0.0175425 
-0.00365108 0.010604 0.0361216 
0.0023453 0.000920781 0.0131216 
0.0260819 -0.0138587 0.0361216 
0.0108222 -0.0279003 0.0354462 
-0.0243637 0.0173737 0.0153708 
0.0106193 -0.0279892 0.0192549 
-0.00713201 -0.0253897 0.0361216 
0.0195064 -0.0192906 0.0361216 
-0.0283916 -0.00937552 0.0253486 
0.0130843 -0.000746454 0.0131216 
-0.00171954 -0.0298575 0.014713 
0.0208591 0.00734253 0.0361216 
-0.0257999 -0.0147676 0.0131216 
-0.0147319 0.0214166 0.0361216 
0.000592169 0.0203455 0.0131216 
0.0214901 0.0208538 0.01705 
-0.0238607 0.0110412 0.0131216 
0.0101296 -0.00275378 0.0131216 
-0.0204135 0.021845 0.0141228 
0.0170049 -0.0246029 0.0328712 
0.00253566 -0.0129145 0.0131216 
0.00285712 -0.0115648 0.0131216 
-0.0230327 -0.0190837 0.034074 
-0.00238246 -0.0298026 0.0311576 
0.0111515 0.0126481 0.0361216 
0.0298975 -0.00233507 0.0327254 
0.00385327 0.0246338 0.0361216 
0.0101918 -0.0281768 0.0273723 
-0.0271033 0.00118554 0.0131216 
0.014421 -0.008088039999999999 0.0131216 
0.00533863 -0.0237056 0.0131216 
-0.0138547 0.000162628 0.0361216 
-0.0177575 -0.009994309999999999 0.0361216 
-0.008639880000000001 0.0286534 0.0154945 
-0.0236072 -0.0183456 0.0306125 
-0.009887369999999999 0.0278125 0.0131216 
0.00694204 -0.00250502 0.0361216 
-0.0224321 0.0198554 0.0188769 
0.0121296 0.0273268 0.0198873 
0.00288611 0.0297608 0.0305001 
-0.0288963 -0.00790565 0.0166266 
-0.0172616 0.008153199999999999 0.0361216 
0.00770622 -0.0238287 0.0131216 
0.00116635 0.00189965 0.0131216 
-0.00965953 0.009892099999999999 0.0361216 
-0.0233386 -0.0186908 0.0171745 
0.0295146 -0.00477215 0.0177723 
0.00809141 -0.0287922 0.0353719 
0.0107863 0.0157898 0.0131216 
0.00408567 -0.0218635 0.0361216 
0.0206079 0.021666 0.0250864 
0.0109868 0.0278281 0.0147295 
-0.009527010000000001 -0.00998047 0.0131216 
0.00162405 -0.0298654 0.0229353 
0.00380258 -0.0225168 0.0361216 
0.0231399 0.00585985 0.0131216 
-0.0140165 -0.0111141 0.0361216 
-0.0249572 -0.0166112 0.0131722 
0.00367305 -0.00122115 0.0131216 
-0.00570717 0.00678867 0.0361216 
-0.0298975 0.00135891 0.0267811 
-0.0123801 -0.0205899 0.0361216 
-0.00535558 -0.0294851 0.0319746 
-0.00931629 -0.0284821 0.0213808 
0.0128864 0.011648 0.0131216 
