3
1000 652 978
0.0201954 0.0189944 0.0221377 
0.00597964 0.029327 0.0175019 
0.0125846 0.00643152 0.0221377 
-0.00328256 -0.029728 0.016807 
-0.0185355 -0.0111174 -0.000862269 
-0.0188138 0.0233176 0.0111576 
-0.00824628 -0.0236982 0.0221377 
-0.0247146 0.0169229 0.000236447 
0.0262345 -0.00344076 0.0221377 
-0.0108718 0.0128995 0.0221377 
0.00365801 -0.0296969 -0.000487356 
-0.0192211 -0.017301 -0.000862269 
-0.0215006 0.0208442 0.012916 
-0.0108236 -0.0278996 0.00212291 
0.00107241 -0.00645884 -0.000862269 
0.0143507 -0.00542731 -0.000862269 
-0.0171758 -0.0129982 0.0221377 
0.0254966 -0.0157032 0.00747403 
0.0143766 -0.00350197 -0.000862269 
0.0298975 -0.0021609 0.0154098 
-0.0138306 -0.0161587 0.0174205 
0.0117279 -0.00241739 -0.000862269 
-0.021029 0.0170338 0.0221377 
-0.022321 0.009354309999999999 -0.000862269 
0.018137 0.0238633 0.0209723 
-0.00234056 0.0298061 0.0201584 
0.00563218 -0.029415 0.00355865 
0.00365108 -0.010604 0.0221377 
-0.0023453 -0.000920781 -0.000862269 
-0.0260819 0.0138587 0.0221377 
-0.0108222 0.0279003 0.0214623 
0.0243637 -0.0173737 0.00138695 
-0.0106193 0.0279892 0.00527104 
0.00713201 0.0253897 0.0221377 
-0.0195064 0.0192906 0.0221377 
0.0283916 0.00937552 0.0113647 
-0.0130843 0.000746454 -0.000862269 
0.00171954 0.0298575 0.000729106 
-0.0208591 -0.00734253 0.0221377 
0.0257999 0.0147676 -0.000862269 
0.0147319 -0.0214166 0.0221377 
-0.000592169 -0.0203455 -0.000862269 
-0.0214901 -0.0208538 0.00306611 
0.0238607 -0.0110412 -0.000862269 
-0.0101296 0.00275378 -0.000862269 
0.0204135 -0.021845 0.000138962 
-0.0170049 0.0246029 0.0188873 
-0.00253566 0.0129145 -0.000862269 
-0.00285712 0.0115648 -0.000862269 
0.0230327 0.0190837 0.0200901 
0.00238246 0.0298026 0.0171738 
-0.0111515 -0.0126481 0.0221377 
-0.0298975 0.00233507 0.0187415 
-0.00385327 -0.0246338 0.0221377 
-0.0101918 0.0281768 0.0133885 
0.0271033 -0.00118554 -0.000862269 
-0.014421 0.008088039999999999 -0.000862269 
-0.00533863 0.0237056 -0.000862269 
0.0138547 -0.000162628 0.0221377 
0.0177575 0.009994309999999999 0.0221377 
0.008639880000000001 -0.0286534 0.00151067 
0.0236072 0.0183456 0.0166287 
0.009887369999999999 -0.0278125 -0.000862269 
-0.00694204 0.00250502 0.0221377 
0.0224321 -0.0198554 0.004893 
-0.0121296 -0.0273268 0.00590342 
-0.00288611 -0.0297608 0.0165162 
0.0288963 0.00790565 0.0026427 
0.0172616 -0.008153199999999999 0.0221377 
-0.00770622 0.0238287 -0.000862269 
-0.00116635 -0.00189965 -0.000862269 
0.00965953 -0.009892099999999999 0.0221377 
0.0233386 0.0186908 0.00319058 
-0.0295146 0.00477215 0.00378838 
-0.00809141 0.0287922 0.0213881 
-0.0107863 -0.0157898 -0.000862269 
-0.00408567 0.0218635 0.0221377 
-0.0206079 -0.021666 0.0111026 
-0.0109868 -0.0278281 0.000745578 
0.009527010000000001 0.00998047 -0.000862269 
-0.00162405 0.0298654 0.0089514 
-0.00380258 0.0225168 0.0221377 
-0.0231399 -0.00585985 -0.000862269 
0.0140165 0.0111141 0.0221377 
0.0249572 0.0166112 -0.0008116450000000001 
-0.00367305 0.00122115 -0.000862269 
0.00570717 -0.00678867 0.0221377 
0.0298975 -0.00135891 0.0127973 
0.0123801 0.0205899 0.0221377 
0.00535558 0.0294851 0.0179907 
0.00931629 0.0284821 0.00739693 
-0.0128864 -0.011648 -0.000862269 
0.0124697 -0.00438245 0.0221377 
-0.0156719 -0.00250116 -0.000862269 
-0.0176442 0.0115733 -0.000862269 
-0.016164 0.0251523 0.008867399999999999 
0.00183238 0.0185466 -0.000862269 
0.00386743 0.0296795 -4.75879e-05 
-0.0190343 -0.0231146 0.0204214 
0.00769497 0.0249842 -0.000862269 
0.00357127 -0.0220184 -0.000862269 
-0.0128242 -0.0238673 -0.000862269 
0.0127669 -0.0270472 0.0105747 
-0.0177462 0.0241186 0.00304746 
0.024777 0.0168427 0.0203669 
-0.0266383 0.00343631 -0.000862269 
0.0230486 -0.0113456 -0.000862269 
0.0099244 -0.0185201 -0.000862269 
0.0093626 -0.0138896 -0.000862269 
-0.000896523 -0.0275212 0.0221377 
