3
1000 674 1011
-0.0207977 -0.00847645 -0.00200672 
-0.00215366 0.0177864 -0.0095 
0.000404404 -0.0224665 -0.0078213 
0.00578533 0.00480503 -0.0095 
-0.00211348 -0.0110767 0.0095 
-0.0102845 0.00301037 -0.0095 
-0.0110878 0.0195406 -0.00256909 
-0.0026266 -0.00134532 -0.0095 
-0.00497504 0.0218711 -0.00257852 
-0.0192809 0.0114846 -0.00680955 
0.0198394 0.00968462 -0.0095 
-0.00764379 -0.00973132 0.0095 
-0.0112127 -0.00555194 -0.0095 
0.0050476 0.00177406 -0.0095 
0.008036969999999999 0.0209338 -0.0095 
0.00179704 -0.00455755 0.0095 
-0.0148788 0.0167807 0.0038754 
0.0224232 -0.00125663 -0.00261349 
0.000512388 -0.00743491 0.0095 
0.0200875 0.00999415 0.0051558 
-0.0154555 -0.00781018 0.0069362 
0.00383762 -0.0058988 0.0095 
-0.0201038 0.00996407 0.00280329 
-0.00505371 0.0138223 0.0095 
0.00344505 0.0222145 0.00853721 
-0.00206542 0.0104411 -0.0095 
0.0160283 -0.0157226 -0.00310131 
-0.0141199 -0.0174794 -0.00287103 
-4.68236e-06 -0.0222102 0.0095 
-0.0177916 0.0136485 0.00830118 
-0.0177386 -0.00136074 -0.0095 
0.0223633 -0.00221648 0.00666748 
-0.0133714 0.00959231 -0.0095 
-0.0218944 0.00502693 0.00237107 
-0.0197427 0.0106313 0.00318675 
0.0153806 0.0163188 0.000600522 
-0.0181332 -0.00244969 0.0095 
-0.00394446 0.00675036 -0.0095 
-0.014597 0.0170401 0.00453215 
0.008031669999999999 -0.000765659 0.0095 
-0.0216351 -0.00603715 0.00356937 
0.0088562 0.00436967 -0.0095 
0.0184362 -0.00401618 -0.0095 
0.0154853 -0.00495813 0.0095 
-0.0133845 0.0102176 0.0095 
0.021759 -0.00567643 0.00168416 
-0.0144232 0.00311256 -0.0095 
0.00607859 0.0175106 0.0095 
0.0113271 0.00310585 0.0095 
0.00838037 0.0208095 0.00780847 
-0.00451526 0.0106909 -0.0095 
-0.0108636 -0.019687 0.00798244 
-0.000440472 -0.0218173 -0.0095 
-0.010936 0.0196397 -0.00268053 
-0.00602551 0.00604694 -0.0095 
-0.0100261 -0.00198826 0.0095 
-0.00988415 0.0114852 0.0095 
0.00750191 0.0123639 0.0095 
-0.00206072 -0.0223292 0.00158648 
-0.0216069 -0.00611955 0.00772927 
0.0162717 -0.0154985 0.00710457 
0.009022779999999999 0.0205277 0.00494903 
0.0134069 0.017617 -0.0095 
0.006169 -0.0215688 -0.00221942 
0.0218839 -0.00508932 -0.00474565 
0.0111271 0.00394154 -0.0095 
0.00726881 0.00583016 -0.0095 
0.0162381 0.0155294 -0.00660459 
-0.0186512 -0.012544 -0.00711598 
0.0116017 0.0176522 0.0095 
0.0118816 -0.009642899999999999 0.0095 
-0.0178641 -0.0135553 -0.008501939999999999 
0.00872235 0.0206595 -0.006152 
-0.0144173 -0.010602 -0.0095 
-0.00769044 0.00350515 -0.0095 
0.0130855 -0.0154568 0.0095 
-0.0045261 -0.0219848 -0.00772387 
0.0133711 -0.00139868 -0.0095 
0.00590425 0.00176222 -0.0095 
-0.0160579 -0.0117559 0.0095 
-0.0030037 0.0125008 -0.0095 
-0.00389048 -0.0221457 0.00650166 
-0.0178187 0.00857107 0.0095 
-0.0190309 -0.0119467 -0.0071161 
0.0105323 0.0198656 -0.00945818 
-0.0131331 0.0158811 0.0095 
-0.0163548 -0.015422 -0.009420929999999999 
0.0198866 0.0103654 0.00607293 
